temp,weather,windspeed,humidity,atemp,season,holiday,workingday,year,month,day,hour,min,sec,log_count
33.62,1,7.0015,46,37.88,3,0,1,2011,7,5,17,0,0,6.300785794663244
32.8,1,11.0014,55,37.88,3,0,1,2011,7,5,18,0,0,6.206575926724928
32.8,1,8.9981,59,38.635,3,0,1,2011,7,5,19,0,0,5.908082938168931
31.16,1,7.0015,66,36.365,3,0,1,2011,7,5,20,0,0,5.648974238161206
31.98,1,16.9979,62,37.12,3,0,1,2011,7,5,21,0,0,5.501258210544727
31.16,1,15.0013,66,36.365,3,0,1,2011,7,5,22,0,0,5.043425116919247
30.34,1,11.0014,66,34.85,3,0,1,2011,7,5,23,0,0,4.290459441148391
29.52,1,12.998,74,34.85,3,0,1,2011,7,6,0,0,0,3.6109179126442243
28.7,1,8.9981,74,33.335,3,0,1,2011,7,6,1,0,0,2.70805020110221
28.7,1,6.0032,79,33.335,3,0,1,2011,7,6,2,0,0,1.6094379124341003
28.7,1,0.0,79,33.335,3,0,1,2011,7,6,3,0,0,1.791759469228055
27.88,2,6.0032,83,31.82,3,0,1,2011,7,6,4,0,0,1.791759469228055
27.88,1,6.0032,83,31.82,3,0,1,2011,7,6,5,0,0,3.5553480614894135
28.7,1,6.0032,79,33.335,3,0,1,2011,7,6,6,0,0,4.795790545596741
29.52,2,0.0,79,34.85,3,0,1,2011,7,6,7,0,0,5.7430031878094825
29.52,2,7.0015,74,34.85,3,0,1,2011,7,6,8,0,0,6.059123195581797
28.7,3,12.998,79,33.335,3,0,1,2011,7,6,9,0,0,5.241747015059643
28.7,3,6.0032,79,33.335,3,0,1,2011,7,6,10,0,0,3.7612001156935624
29.52,2,0.0,74,34.85,3,0,1,2011,7,6,11,0,0,4.844187086458591
30.34,2,6.0032,66,34.85,3,0,1,2011,7,6,12,0,0,5.0238805208462765
30.34,2,7.0015,70,34.85,3,0,1,2011,7,6,13,0,0,4.941642422609304
31.16,1,19.0012,66,36.365,3,0,1,2011,7,6,14,0,0,5.093750200806762
31.16,1,19.0012,70,36.365,3,0,1,2011,7,6,15,0,0,5.220355825078324
31.16,1,16.9979,70,36.365,3,0,1,2011,7,6,16,0,0,5.616771097666572
31.98,1,15.0013,59,37.12,3,0,1,2011,7,6,17,0,0,6.39024066706535
31.16,1,12.998,62,35.605,3,0,1,2011,7,6,18,0,0,6.333279628139691
30.34,1,15.0013,70,34.85,3,0,1,2011,7,6,19,0,0,5.976350909297934
29.52,1,16.9979,74,34.85,3,0,1,2011,7,6,20,0,0,5.7430031878094825
28.7,1,12.998,79,33.335,3,0,1,2011,7,6,21,0,0,5.484796933490655
28.7,1,12.998,79,33.335,3,0,1,2011,7,6,22,0,0,5.225746673713202
27.88,1,15.0013,83,31.82,3,0,1,2011,7,6,23,0,0,4.584967478670572
27.06,1,8.9981,89,29.545,3,0,1,2011,7,7,0,0,0,3.5553480614894135
27.06,1,12.998,89,29.545,3,0,1,2011,7,7,1,0,0,2.772588722239781
27.06,1,12.998,89,29.545,3,0,1,2011,7,7,2,0,0,2.0794415416798357
26.24,1,7.0015,94,28.03,3,0,1,2011,7,7,3,0,0,1.3862943611198906
26.24,1,7.0015,89,28.79,3,0,1,2011,7,7,4,0,0,1.3862943611198906
26.24,1,7.0015,89,28.79,3,0,1,2011,7,7,5,0,0,3.4657359027997265
26.24,2,8.9981,89,28.79,3,0,1,2011,7,7,6,0,0,4.770684624465665
27.06,2,7.0015,89,29.545,3,0,1,2011,7,7,7,0,0,5.676753802268282
28.7,2,12.998,79,33.335,3,0,1,2011,7,7,8,0,0,6.093569770045136
30.34,1,11.0014,70,34.85,3,0,1,2011,7,7,9,0,0,5.187385805840755
31.98,1,0.0,62,37.12,3,0,1,2011,7,7,10,0,0,4.61512051684126
33.62,1,8.9981,52,38.635,3,0,1,2011,7,7,11,0,0,4.955827057601261
34.44,1,0.0,41,38.635,3,0,1,2011,7,7,12,0,0,5.14166355650266
35.26,1,0.0,41,39.395,3,0,1,2011,7,7,13,0,0,5.043425116919247
35.26,1,16.9979,41,39.395,3,0,1,2011,7,7,14,0,0,5.075173815233827
35.26,1,16.9979,41,39.395,3,0,1,2011,7,7,15,0,0,5.111987788356544
35.26,1,15.0013,39,38.635,3,0,1,2011,7,7,16,0,0,5.579729825986222
35.26,1,16.9979,36,37.88,3,0,1,2011,7,7,17,0,0,6.343880434126331
34.44,1,19.9995,44,37.88,3,0,1,2011,7,7,18,0,0,6.331501849893691
33.62,1,19.0012,52,38.635,3,0,1,2011,7,7,19,0,0,5.8998973535824915
31.16,1,23.9994,58,35.605,3,0,1,2011,7,7,20,0,0,5.652489180268651
30.34,1,11.0014,62,34.09,3,0,1,2011,7,7,21,0,0,5.342334251964811
30.34,1,11.0014,62,34.09,3,0,1,2011,7,7,22,0,0,5.204006687076795
29.52,1,0.0,66,34.09,3,0,1,2011,7,7,23,0,0,4.859812404361672
30.34,1,7.0015,66,34.85,3,0,1,2011,7,8,0,0,0,3.8501476017100584
29.52,1,0.0,79,34.85,3,0,1,2011,7,8,1,0,0,3.5263605246161616
28.7,2,11.0014,74,33.335,3,0,1,2011,7,8,2,0,0,3.091042453358316
27.88,1,7.0015,79,31.82,3,0,1,2011,7,8,3,0,0,1.791759469228055
28.7,1,16.9979,79,33.335,3,0,1,2011,7,8,4,0,0,2.3978952727983707
27.88,1,16.9979,79,31.82,3,0,1,2011,7,8,5,0,0,3.295836866004329
28.7,1,7.0015,74,33.335,3,0,1,2011,7,8,6,0,0,4.624972813284271
28.7,2,12.998,79,33.335,3,0,1,2011,7,8,7,0,0,5.805134968916488
29.52,2,16.9979,74,34.85,3,0,1,2011,7,8,8,0,0,6.124683390894205
31.16,2,19.9995,70,36.365,3,0,1,2011,7,8,9,0,0,5.484796933490655
30.34,2,23.9994,70,34.85,3,0,1,2011,7,8,10,0,0,4.927253685157205
30.34,2,16.9979,74,35.605,3,0,1,2011,7,8,11,0,0,5.10594547390058
31.16,2,19.0012,70,36.365,3,0,1,2011,7,8,12,0,0,5.3612921657094255
31.98,2,19.0012,66,37.88,3,0,1,2011,7,8,13,0,0,5.43372200355424
32.8,2,23.9994,63,39.395,3,0,1,2011,7,8,14,0,0,5.375278407684165
32.8,2,23.9994,63,39.395,3,0,1,2011,7,8,15,0,0,4.948759890378168
27.88,3,30.0026,83,31.82,3,0,1,2011,7,8,16,0,0,4.882801922586371
27.06,3,30.0026,89,29.545,3,0,1,2011,7,8,17,0,0,5.117993812416755
27.06,1,6.0032,83,30.305,3,0,1,2011,7,8,18,0,0,5.755742213586912
27.06,1,6.0032,83,30.305,3,0,1,2011,7,8,19,0,0,5.598421958998375
27.06,1,11.0014,83,30.305,3,0,1,2011,7,8,20,0,0,5.521460917862246
27.06,2,16.9979,83,30.305,3,0,1,2011,7,8,21,0,0,5.318119993844216
27.06,2,12.998,78,30.305,3,0,1,2011,7,8,22,0,0,5.1298987149230735
27.06,2,6.0032,78,30.305,3,0,1,2011,7,8,23,0,0,5.017279836814924
27.06,2,8.9981,83,30.305,3,0,0,2011,7,9,0,0,0,4.795790545596741
26.24,2,7.0015,89,28.79,3,0,0,2011,7,9,1,0,0,3.970291913552122
26.24,1,11.0014,89,28.79,3,0,0,2011,7,9,2,0,0,4.007333185232471
26.24,1,8.9981,89,28.79,3,0,0,2011,7,9,3,0,0,3.4011973816621555
26.24,1,15.0013,83,28.79,3,0,0,2011,7,9,4,0,0,1.791759469228055
25.42,2,11.0014,88,28.03,3,0,0,2011,7,9,5,0,0,2.70805020110221
26.24,2,12.998,83,28.79,3,0,0,2011,7,9,6,0,0,3.6375861597263857
27.06,1,12.998,78,30.305,3,0,0,2011,7,9,7,0,0,4.2626798770413155
28.7,1,16.9979,70,32.575,3,0,0,2011,7,9,8,0,0,5.204006687076795
30.34,1,19.0012,58,34.09,3,0,0,2011,7,9,9,0,0,5.5093883366279774
31.16,1,11.0014,52,34.85,3,0,0,2011,7,9,10,0,0,5.575949103146316
31.98,1,19.9995,46,34.85,3,0,0,2011,7,9,11,0,0,5.66988092298052
32.8,1,16.9979,46,36.365,3,0,0,2011,7,9,12,0,0,5.902633333401366
33.62,1,15.0013,41,37.12,3,0,0,2011,7,9,13,0,0,6.030685260261263
34.44,1,8.9981,36,37.12,3,0,0,2011,7,9,14,0,0,5.921578419643816
34.44,1,6.0032,34,36.365,3,0,0,2011,7,9,15,0,0,5.996452088619021
33.62,1,0.0,38,36.365,3,0,0,2011,7,9,16,0,0,6.030685260261263
34.44,1,0.0,32,36.365,3,0,0,2011,7,9,17,0,0,5.993961427306569
33.62,1,7.0015,36,36.365,3,0,0,2011,7,9,18,0,0,5.934894195619588
31.16,1,11.0014,55,34.85,3,0,0,2011,7,9,19,0,0,5.723585101952381
31.16,1,15.0013,58,35.605,3,0,0,2011,7,9,20,0,0,5.749392985908253
30.34,1,11.0014,58,34.09,3,0,0,2011,7,9,21,0,0,5.472270673671475
29.52,1,11.0014,62,34.09,3,0,0,2011,7,9,22,0,0,5.365976015021851
29.52,1,12.998,58,33.335,3,0,0,2011,7,9,23,0,0,4.941642422609304
28.7,1,11.0014,61,32.575,3,0,0,2011,7,10,0,0,0,5.0369526024136295
28.7,1,8.9981,61,32.575,3,0,0,2011,7,10,1,0,0,4.727387818712341
27.88,1,6.0032,69,31.82,3,0,0,2011,7,10,2,0,0,4.564348191467836
27.06,1,6.0032,74,31.06,3,0,0,2011,7,10,3,0,0,3.2188758248682006
27.06,1,6.0032,69,31.06,3,0,0,2011,7,10,4,0,0,1.6094379124341003
27.06,1,0.0,74,31.06,3,0,0,2011,7,10,5,0,0,2.833213344056216
26.24,1,6.0032,78,29.545,3,0,0,2011,7,10,6,0,0,3.2188758248682006
28.7,1,6.0032,70,32.575,3,0,0,2011,7,10,7,0,0,4.174387269895637
29.52,1,0.0,66,34.09,3,0,0,2011,7,10,8,0,0,4.5217885770490405
30.34,1,6.0032,66,34.85,3,0,0,2011,7,10,9,0,0,5.1298987149230735
31.16,1,8.9981,55,34.85,3,0,0,2011,7,10,10,0,0,5.5909869805108565
31.98,1,12.998,55,36.365,3,0,0,2011,7,10,11,0,0,5.659482215759621
33.62,1,19.0012,46,37.88,3,0,0,2011,7,10,12,0,0,5.932245187448011
32.8,1,19.9995,46,36.365,3,0,0,2011,7,10,13,0,0,5.905361848054571
33.62,1,22.0028,41,37.12,3,0,0,2011,7,10,14,0,0,5.855071922202427
34.44,1,19.0012,39,37.12,3,0,0,2011,7,10,15,0,0,5.8888779583328805
34.44,1,19.0012,41,37.88,3,0,0,2011,7,10,16,0,0,5.918893854273146
34.44,1,15.0013,36,37.12,3,0,0,2011,7,10,17,0,0,5.8944028342648505
33.62,1,19.0012,43,37.12,3,0,0,2011,7,10,18,0,0,5.8944028342648505
32.8,1,22.0028,49,37.12,3,0,0,2011,7,10,19,0,0,5.713732805509369
31.16,1,12.998,55,34.85,3,0,0,2011,7,10,20,0,0,5.5909869805108565
30.34,1,16.9979,62,34.09,3,0,0,2011,7,10,21,0,0,5.424950017481403
30.34,1,15.0013,66,34.85,3,0,0,2011,7,10,22,0,0,4.962844630259907
29.52,1,16.9979,66,34.09,3,0,0,2011,7,10,23,0,0,4.276666119016055
28.7,1,12.998,65,32.575,3,0,1,2011,7,11,0,0,0,3.5553480614894135
28.7,1,19.0012,61,32.575,3,0,1,2011,7,11,1,0,0,2.302585092994046
28.7,1,15.0013,61,32.575,3,0,1,2011,7,11,2,0,0,2.4849066497880004
27.88,1,11.0014,65,31.82,3,0,1,2011,7,11,3,0,0,2.302585092994046
27.06,1,15.0013,74,31.06,3,0,1,2011,7,11,4,0,0,1.3862943611198906
27.06,1,8.9981,74,31.06,3,0,1,2011,7,11,5,0,0,3.258096538021482
27.88,1,12.998,74,31.82,3,0,1,2011,7,11,6,0,0,4.795790545596741
28.7,1,16.9979,74,33.335,3,0,1,2011,7,11,7,0,0,5.75890177387728
30.34,1,19.0012,66,34.85,3,0,1,2011,7,11,8,0,0,6.040254711277414
31.98,1,19.9995,59,37.12,3,0,1,2011,7,11,9,0,0,5.337538079701318
32.8,1,23.9994,55,37.88,3,0,1,2011,7,11,10,0,0,4.762173934797756
33.62,1,19.9995,56,39.395,3,0,1,2011,7,11,11,0,0,4.852030263919617
34.44,1,19.0012,53,40.15,3,0,1,2011,7,11,12,0,0,4.997212273764115
35.26,1,16.9979,50,40.91,3,0,1,2011,7,11,13,0,0,4.948759890378168
35.26,1,19.0012,53,41.665,3,0,1,2011,7,11,14,0,0,4.897839799950911
35.26,1,27.9993,56,42.425,3,0,1,2011,7,11,15,0,0,4.983606621708336
35.26,1,26.0027,56,42.425,3,0,1,2011,7,11,16,0,0,5.476463551931511
35.26,1,27.9993,56,42.425,3,0,1,2011,7,11,17,0,0,6.2422232654551655
35.26,1,26.0027,53,41.665,3,0,1,2011,7,11,18,0,0,6.156978985585555
34.44,1,22.0028,59,41.665,3,0,1,2011,7,11,19,0,0,5.921578419643816
29.52,1,27.9993,74,34.85,3,0,1,2011,7,11,20,0,0,5.4638318050256105
28.7,1,27.9993,79,33.335,3,0,1,2011,7,11,21,0,0,4.867534450455582
29.52,1,8.9981,74,34.85,3,0,1,2011,7,11,22,0,0,4.499809670330265
28.7,1,8.9981,79,33.335,3,0,1,2011,7,11,23,0,0,4.007333185232471
28.7,1,8.9981,79,33.335,3,0,1,2011,7,12,0,0,0,3.091042453358316
28.7,1,6.0032,79,33.335,3,0,1,2011,7,12,1,0,0,2.6390573296152584
28.7,1,7.0015,79,33.335,3,0,1,2011,7,12,2,0,0,2.1972245773362196
28.7,2,0.0,79,33.335,3,0,1,2011,7,12,3,0,0,2.0794415416798357
28.7,1,11.0014,79,33.335,3,0,1,2011,7,12,4,0,0,1.791759469228055
28.7,1,6.0032,79,33.335,3,0,1,2011,7,12,5,0,0,3.2188758248682006
30.34,1,15.0013,58,34.09,3,0,1,2011,7,12,6,0,0,4.74493212836325
31.16,1,12.998,55,34.85,3,0,1,2011,7,12,7,0,0,5.799092654460526
31.16,1,15.0013,58,35.605,3,0,1,2011,7,12,8,0,0,6.0330862217988015
31.98,1,32.9975,55,36.365,3,0,1,2011,7,12,9,0,0,5.170483995038151
33.62,1,11.0014,52,38.635,3,0,1,2011,7,12,10,0,0,4.812184355372417
33.62,1,11.0014,52,38.635,3,0,1,2011,7,12,11,0,0,4.8283137373023015
35.26,1,19.9995,44,39.395,3,0,1,2011,7,12,12,0,0,5.093750200806762
35.26,1,15.0013,47,40.15,3,0,1,2011,7,12,13,0,0,4.912654885736052
36.9,1,19.9995,42,42.425,3,0,1,2011,7,12,14,0,0,4.820281565605037
36.9,1,23.9994,42,42.425,3,0,1,2011,7,12,15,0,0,4.997212273764115
35.26,1,19.0012,44,39.395,3,0,1,2011,7,12,16,0,0,5.308267697401205
36.08,1,19.0012,44,40.91,3,0,1,2011,7,12,17,0,0,6.059123195581797
35.26,1,19.9995,47,40.15,3,0,1,2011,7,12,18,0,0,6.236369590203704
34.44,1,19.0012,44,37.88,3,0,1,2011,7,12,19,0,0,5.820082930352362
33.62,1,12.998,43,37.12,3,0,1,2011,7,12,20,0,0,5.730099782973574
33.62,1,7.0015,43,37.12,3,0,1,2011,7,12,21,0,0,5.552959584921617
32.8,1,8.9981,46,36.365,3,0,1,2011,7,12,22,0,0,5.267858159063328
31.98,1,0.0,52,35.605,3,0,1,2011,7,12,23,0,0,4.3694478524670215
31.16,1,0.0,62,35.605,3,0,1,2011,7,13,0,0,0,3.828641396489095
31.16,1,0.0,55,34.85,3,0,1,2011,7,13,1,0,0,2.4849066497880004
31.16,1,0.0,55,34.85,3,0,1,2011,7,13,2,0,0,1.6094379124341003
30.34,1,12.998,58,34.09,3,0,1,2011,7,13,3,0,0,1.3862943611198906
30.34,1,16.9979,58,34.09,3,0,1,2011,7,13,4,0,0,1.6094379124341003
30.34,1,12.998,58,34.09,3,0,1,2011,7,13,5,0,0,3.258096538021482
30.34,1,11.0014,58,34.09,3,0,1,2011,7,13,6,0,0,4.795790545596741
31.16,1,16.9979,55,34.85,3,0,1,2011,7,13,7,0,0,5.746203190540153
32.8,1,16.9979,49,37.12,3,0,1,2011,7,13,8,0,0,6.1070228877422545
33.62,1,12.998,41,37.12,3,0,1,2011,7,13,9,0,0,5.225746673713202
33.62,1,12.998,46,37.88,3,0,1,2011,7,13,10,0,0,4.727387818712341
34.44,1,11.0014,39,37.12,3,0,1,2011,7,13,11,0,0,5.10594547390058
34.44,1,19.0012,41,37.88,3,0,1,2011,7,13,12,0,0,5.159055299214529
33.62,3,8.9981,46,37.88,3,0,1,2011,7,13,13,0,0,5.062595033026967
33.62,3,8.9981,46,37.88,3,0,1,2011,7,13,14,0,0,4.7535901911063645
26.24,3,8.9981,94,28.03,3,0,1,2011,7,13,15,0,0,3.828641396489095
27.06,2,0.0,89,29.545,3,0,1,2011,7,13,16,0,0,4.948759890378168
28.7,1,0.0,79,33.335,3,0,1,2011,7,13,17,0,0,6.1903154058531475
29.52,1,8.9981,79,34.85,3,0,1,2011,7,13,18,0,0,6.137727054086234
28.7,1,7.0015,79,33.335,3,0,1,2011,7,13,19,0,0,6.037870919922137
28.7,1,11.0014,84,33.335,3,0,1,2011,7,13,20,0,0,5.834810737062605
28.7,1,7.0015,79,33.335,3,0,1,2011,7,13,21,0,0,5.521460917862246
27.88,1,12.998,83,31.82,3,0,1,2011,7,13,22,0,0,5.214935757608986
27.06,1,16.9979,83,30.305,3,0,1,2011,7,13,23,0,0,4.7535901911063645
27.06,1,19.9995,69,31.06,3,0,1,2011,7,14,0,0,0,3.828641396489095
27.06,1,16.9979,61,31.06,3,0,1,2011,7,14,1,0,0,3.2188758248682006
26.24,1,19.9995,57,31.06,3,0,1,2011,7,14,2,0,0,2.302585092994046
25.42,1,19.9995,57,31.06,3,0,1,2011,7,14,3,0,0,1.791759469228055
25.42,1,16.9979,53,31.06,3,0,1,2011,7,14,4,0,0,1.791759469228055
24.6,1,15.0013,56,31.06,3,0,1,2011,7,14,5,0,0,3.332204510175204
24.6,1,15.0013,60,30.305,3,0,1,2011,7,14,6,0,0,4.867534450455582
25.42,1,16.9979,53,31.06,3,0,1,2011,7,14,7,0,0,5.811140992976701
26.24,1,23.9994,50,31.06,3,0,1,2011,7,14,8,0,0,6.186208623900494
27.88,1,19.0012,47,31.82,3,0,1,2011,7,14,9,0,0,5.4116460518550396
28.7,1,16.9979,42,31.82,3,0,1,2011,7,14,10,0,0,4.844187086458591
29.52,1,15.0013,37,32.575,3,0,1,2011,7,14,11,0,0,4.997212273764115
30.34,1,16.9979,35,32.575,3,0,1,2011,7,14,12,0,0,5.407171771460119
31.16,1,22.0028,33,33.335,3,0,1,2011,7,14,13,0,0,5.176149732573829
30.34,1,19.0012,35,32.575,3,0,1,2011,7,14,14,0,0,5.181783550292085
31.16,1,19.9995,33,33.335,3,0,1,2011,7,14,15,0,0,5.19295685089021
31.16,1,8.9981,33,33.335,3,0,1,2011,7,14,16,0,0,5.6131281063880705
30.34,1,8.9981,37,32.575,3,0,1,2011,7,14,17,0,0,6.38856140554563
29.52,1,12.998,42,32.575,3,0,1,2011,7,14,18,0,0,6.359573868672378
29.52,1,15.0013,39,32.575,3,0,1,2011,7,14,19,0,0,5.991464547107982
28.7,1,15.0013,42,31.82,3,0,1,2011,7,14,20,0,0,5.8522024797744745
27.06,1,8.9981,50,31.06,3,0,1,2011,7,14,21,0,0,5.564520407322694
26.24,1,6.0032,57,31.06,3,0,1,2011,7,14,22,0,0,5.170483995038151
26.24,1,16.9979,65,30.305,3,0,1,2011,7,14,23,0,0,4.820281565605037
25.42,1,15.0013,73,29.545,3,0,1,2011,7,15,0,0,0,4.382026634673881
25.42,1,12.998,73,29.545,3,0,1,2011,7,15,1,0,0,2.995732273553991
24.6,1,11.0014,78,28.79,3,0,1,2011,7,15,2,0,0,3.6375861597263857
24.6,1,12.998,73,29.545,3,0,1,2011,7,15,3,0,0,1.9459101490553132
24.6,1,11.0014,73,29.545,3,0,1,2011,7,15,4,0,0,2.302585092994046
24.6,1,8.9981,73,29.545,3,0,1,2011,7,15,5,0,0,3.1354942159291497
24.6,2,7.0015,73,29.545,3,0,1,2011,7,15,6,0,0,4.787491742782046
26.24,1,7.0015,65,30.305,3,0,1,2011,7,15,7,0,0,5.6131281063880705
26.24,1,16.9979,65,30.305,3,0,1,2011,7,15,8,0,0,6.335054251498059
27.88,1,12.998,54,31.82,3,0,1,2011,7,15,9,0,0,5.332718793265369
27.06,2,11.0014,61,31.06,3,0,1,2011,7,15,10,0,0,5.111987788356544
28.7,1,8.9981,54,32.575,3,0,1,2011,7,15,11,0,0,5.3471075307174685
28.7,1,12.998,48,32.575,3,0,1,2011,7,15,12,0,0,5.472270673671475
28.7,1,12.998,54,32.575,3,0,1,2011,7,15,13,0,0,5.5093883366279774
28.7,1,12.998,51,32.575,3,0,1,2011,7,15,14,0,0,5.579729825986222
29.52,1,11.0014,45,32.575,3,0,1,2011,7,15,15,0,0,5.4680601411351315
29.52,1,12.998,51,33.335,3,0,1,2011,7,15,16,0,0,5.8888779583328805
30.34,1,16.9979,42,33.335,3,0,1,2011,7,15,17,0,0,6.375024819828097
29.52,1,15.0013,45,32.575,3,0,1,2011,7,15,18,0,0,6.206575926724928
28.7,1,15.0013,45,31.82,3,0,1,2011,7,15,19,0,0,5.976350909297934
28.7,1,15.0013,51,32.575,3,0,1,2011,7,15,20,0,0,5.8377304471659395
27.06,1,7.0015,54,31.06,3,0,1,2011,7,15,21,0,0,5.564520407322694
27.06,1,15.0013,57,31.06,3,0,1,2011,7,15,22,0,0,5.407171771460119
26.24,1,11.0014,61,31.06,3,0,1,2011,7,15,23,0,0,5.117993812416755
25.42,1,12.998,65,30.305,3,0,0,2011,7,16,0,0,0,4.700480365792417
24.6,1,7.0015,69,29.545,3,0,0,2011,7,16,1,0,0,4.31748811353631
24.6,1,8.9981,73,29.545,3,0,0,2011,7,16,2,0,0,4.060443010546419
24.6,1,8.9981,78,28.79,3,0,0,2011,7,16,3,0,0,3.258096538021482
24.6,1,6.0032,73,29.545,3,0,0,2011,7,16,4,0,0,2.772588722239781
23.78,1,6.0032,78,27.275,3,0,0,2011,7,16,5,0,0,2.302585092994046
24.6,1,11.0014,78,28.79,3,0,0,2011,7,16,6,0,0,3.6109179126442243
25.42,1,8.9981,73,29.545,3,0,0,2011,7,16,7,0,0,3.9512437185814275
27.06,1,11.0014,65,31.06,3,0,0,2011,7,16,8,0,0,4.844187086458591
28.7,1,15.0013,54,32.575,3,0,0,2011,7,16,9,0,0,5.402677381872279
29.52,1,12.998,54,33.335,3,0,0,2011,7,16,10,0,0,5.7745515455444085
30.34,1,15.0013,48,33.335,3,0,0,2011,7,16,11,0,0,5.981414211254481
31.16,1,19.0012,43,34.09,3,0,0,2011,7,16,12,0,0,6.137727054086234
31.16,1,19.9995,45,34.09,3,0,0,2011,7,16,13,0,0,6.208590026096629
30.34,1,19.9995,45,33.335,3,0,0,2011,7,16,14,0,0,6.07073772800249
31.16,1,22.0028,45,34.09,3,0,0,2011,7,16,15,0,0,6.059123195581797
31.16,1,19.0012,45,34.09,3,0,0,2011,7,16,16,0,0,6.052089168924417
31.16,1,15.0013,45,34.09,3,0,0,2011,7,16,17,0,0,6.163314804034641
31.16,1,19.0012,45,34.09,3,0,0,2011,7,16,18,0,0,6.059123195581797
30.34,1,12.998,48,34.09,3,0,0,2011,7,16,19,0,0,6.0063531596017325
29.52,1,15.0013,51,33.335,3,0,0,2011,7,16,20,0,0,5.69035945432406
28.7,1,15.0013,58,32.575,3,0,0,2011,7,16,21,0,0,5.529429087511423
28.7,1,19.0012,65,32.575,3,0,0,2011,7,16,22,0,0,5.303304908059076
27.88,1,15.0013,61,31.82,3,0,0,2011,7,16,23,0,0,5.123963979403259
27.06,1,15.0013,65,31.06,3,0,0,2011,7,17,0,0,0,4.8283137373023015
26.24,1,12.998,69,30.305,3,0,0,2011,7,17,1,0,0,4.624972813284271
26.24,1,15.0013,69,30.305,3,0,0,2011,7,17,2,0,0,4.543294782270004
26.24,1,15.0013,69,30.305,3,0,0,2011,7,17,3,0,0,3.8501476017100584
25.42,1,11.0014,73,29.545,3,0,0,2011,7,17,4,0,0,2.302585092994046
26.24,1,15.0013,69,30.305,3,0,0,2011,7,17,5,0,0,2.4849066497880004
25.42,1,11.0014,73,29.545,3,0,0,2011,7,17,6,0,0,3.044522437723423
26.24,1,11.0014,73,30.305,3,0,0,2011,7,17,7,0,0,3.912023005428146
27.88,1,15.0013,65,31.82,3,0,0,2011,7,17,8,0,0,4.770684624465665
29.52,1,15.0013,58,33.335,3,0,0,2011,7,17,9,0,0,5.214935757608986
30.34,1,15.0013,60,34.09,3,0,0,2011,7,17,10,0,0,5.717027701406222
31.16,1,19.0012,55,34.85,3,0,0,2011,7,17,11,0,0,5.968707559985366
31.16,1,19.0012,55,34.85,3,0,0,2011,7,17,12,0,0,6.040254711277414
32.8,1,19.9995,49,37.12,3,0,0,2011,7,17,13,0,0,6.156978985585555
32.8,1,23.9994,49,37.12,3,0,0,2011,7,17,14,0,0,6.063785208687608
33.62,1,19.9995,43,37.12,3,0,0,2011,7,17,15,0,0,5.780743515792329
32.8,1,19.9995,46,36.365,3,0,0,2011,7,17,16,0,0,5.75890177387728
32.8,1,26.0027,49,37.12,3,0,0,2011,7,17,17,0,0,5.910796644040527
32.8,1,19.9995,46,36.365,3,0,0,2011,7,17,18,0,0,5.966146739123692
31.16,1,19.0012,55,34.85,3,0,0,2011,7,17,19,0,0,5.937536205082426
31.16,1,16.9979,58,35.605,3,0,0,2011,7,17,20,0,0,5.568344503761097
30.34,1,15.0013,62,34.09,3,0,0,2011,7,17,21,0,0,5.332718793265369
29.52,1,15.0013,66,34.09,3,0,0,2011,7,17,22,0,0,5.198497031265826
28.7,1,8.9981,74,33.335,3,0,0,2011,7,17,23,0,0,4.532599493153256
28.7,1,8.9981,74,33.335,3,0,1,2011,7,18,0,0,0,3.9318256327243257
28.7,1,15.0013,74,33.335,3,0,1,2011,7,18,1,0,0,3.2188758248682006
27.06,1,15.0013,83,30.305,3,0,1,2011,7,18,2,0,0,2.302585092994046
27.06,1,12.998,78,30.305,3,0,1,2011,7,18,3,0,0,1.9459101490553132
26.24,1,11.0014,78,29.545,3,0,1,2011,7,18,4,0,0,1.3862943611198906
26.24,1,7.0015,78,29.545,3,0,1,2011,7,18,5,0,0,2.833213344056216
26.24,1,7.0015,83,28.79,3,0,1,2011,7,18,6,0,0,4.653960350157523
27.88,1,15.0013,74,31.82,3,0,1,2011,7,18,7,0,0,5.6240175061873385
28.7,1,12.998,70,32.575,3,0,1,2011,7,18,8,0,0,5.849324779946859
30.34,1,15.0013,67,34.85,3,0,1,2011,7,18,9,0,0,5.313205979041787
31.16,1,12.998,62,35.605,3,0,1,2011,7,18,10,0,0,4.867534450455582
32.8,1,6.0032,55,37.88,3,0,1,2011,7,18,11,0,0,4.948759890378168
32.8,1,12.998,59,38.635,3,0,1,2011,7,18,12,0,0,5.10594547390058
33.62,1,16.9979,56,39.395,3,0,1,2011,7,18,13,0,0,5.0238805208462765
33.62,1,22.0028,56,39.395,3,0,1,2011,7,18,14,0,0,4.927253685157205
34.44,1,22.0028,53,40.15,3,0,1,2011,7,18,15,0,0,5.099866427824199
34.44,1,19.0012,53,40.15,3,0,1,2011,7,18,16,0,0,5.579729825986222
34.44,1,22.0028,49,39.395,3,0,1,2011,7,18,17,0,0,6.300785794663244
33.62,1,23.9994,49,38.635,3,0,1,2011,7,18,18,0,0,6.324358962381311
32.8,1,15.0013,55,37.88,3,0,1,2011,7,18,19,0,0,5.986452005284438
31.98,1,15.0013,59,37.12,3,0,1,2011,7,18,20,0,0,5.777652323222656
